date,state,district,pincode,bio_age_5_17,bio_age_17_
15-07-2025,Kerala,Kozhikode,673541,1,9
15-07-2025,Kerala,Kozhikode,673580,5,10
15-07-2025,Kerala,Kozhikode,673602,2,20
15-07-2025,Kerala,Kozhikode,673603,4,9
15-07-2025,Kerala,Kozhikode,673615,0,4
15-07-2025,Kerala,Kozhikode,673620,5,3
14-07-2025,Kerala,Kozhikode,673009,0,2
14-07-2025,Kerala,Kozhikode,673010,0,8
14-07-2025,Kerala,Kozhikode,673104,0,10
14-07-2025,Kerala,Kozhikode,673305,1,7
14-07-2025,Kerala,Kozhikode,673503,2,7
14-07-2025,Kerala,Kozhikode,673505,0,2
14-07-2025,Kerala,Kozhikode,673509,0,1
14-07-2025,Kerala,Kozhikode,673513,0,3
14-07-2025,Kerala,Kozhikode,673517,1,3
14-07-2025,Kerala,Kozhikode,673522,2,4
14-07-2025,Kerala,Kozhikode,673524,2,9
14-07-2025,Kerala,Kozhikode,673525,3,16
14-07-2025,Kerala,Kozhikode,673527,0,3
14-07-2025,Kerala,Kozhikode,673529,4,2
14-07-2025,Kerala,Kozhikode,673571,3,30
14-07-2025,Kerala,Kozhikode,673613,2,5
17-07-2025,Kerala,Kozhikode,673010,7,1
17-07-2025,Kerala,Kozhikode,673017,8,2
17-07-2025,Kerala,Kozhikode,673027,7,6
17-07-2025,Kerala,Kozhikode,673028,3,5
17-07-2025,Kerala,Kozhikode,673104,21,17
17-07-2025,Kerala,Kozhikode,673301,3,4
17-07-2025,Kerala,Kozhikode,673303,10,5
17-07-2025,Kerala,Kozhikode,673317,5,3
17-07-2025,Kerala,Kozhikode,673502,3,3
17-07-2025,Kerala,Kozhikode,673503,6,8
17-07-2025,Kerala,Kozhikode,673508,11,8
17-07-2025,Kerala,Kozhikode,673513,10,5
17-07-2025,Kerala,Kozhikode,673523,10,4
17-07-2025,Kerala,Kozhikode,673542,16,10
17-07-2025,Kerala,Kozhikode,673573,20,22
17-07-2025,Kerala,Kozhikode,673613,9,10
17-07-2025,Kerala,Kozhikode,673614,30,17
17-07-2025,Kerala,Kozhikode,673633,4,3
20-07-2025,Kerala,Kozhikode,673002,0,1
19-07-2025,Kerala,Kozhikode,673004,2,2
19-07-2025,Kerala,Kozhikode,673005,5,4
19-07-2025,Kerala,Kozhikode,673010,6,7
19-07-2025,Kerala,Kozhikode,673012,10,12
19-07-2025,Kerala,Kozhikode,673021,6,5
19-07-2025,Kerala,Kozhikode,673304,2,3
19-07-2025,Kerala,Kozhikode,673328,9,5
19-07-2025,Kerala,Kozhikode,673508,11,6
19-07-2025,Kerala,Kozhikode,673521,12,7
19-07-2025,Kerala,Kozhikode,673541,3,6
19-07-2025,Kerala,Kozhikode,673582,17,12
19-07-2025,Kerala,Kozhikode,673614,7,15
19-07-2025,Kerala,Kozhikode,673631,12,12
19-07-2025,Kerala,Kozhikode,673633,4,2
21-07-2025,Kerala,Kozhikode,673003,4,15
21-07-2025,Kerala,Kozhikode,673016,0,11
21-07-2025,Kerala,Kozhikode,673021,1,3
21-07-2025,Kerala,Kozhikode,673102,0,3
21-07-2025,Kerala,Kozhikode,673103,0,6
21-07-2025,Kerala,Kozhikode,673306,1,3
21-07-2025,Kerala,Kozhikode,673328,2,1
21-07-2025,Kerala,Kozhikode,673502,4,5
21-07-2025,Kerala,Kozhikode,673509,0,9
21-07-2025,Kerala,Kozhikode,673542,2,11
21-07-2025,Kerala,Kozhikode,673582,0,8
21-07-2025,Kerala,Kozhikode,673585,6,11
21-07-2025,Kerala,Kozhikode,673601,6,3
21-07-2025,Kerala,Kozhikode,673614,1,13
21-07-2025,Kerala,Kozhikode,673615,0,1
21-07-2025,Kerala,Kozhikode,673633,2,8
22-07-2025,Kerala,Kozhikode,673005,0,1
22-07-2025,Kerala,Kozhikode,673014,1,0
22-07-2025,Kerala,Kozhikode,673016,0,2
22-07-2025,Kerala,Kozhikode,673506,1,4
22-07-2025,Kerala,Kozhikode,673509,2,0
22-07-2025,Kerala,Kozhikode,673513,0,1
22-07-2025,Kerala,Kozhikode,673524,2,0
22-07-2025,Kerala,Kozhikode,673571,0,2
22-07-2025,Kerala,Kozhikode,673613,0,1
18-12-2025,Kerala,Kozhikode,673009,0,1
18-12-2025,Kerala,Kozhikode,673014,4,4
18-12-2025,Kerala,Kozhikode,673015,2,4
18-12-2025,Kerala,Kozhikode,673027,4,13
18-12-2025,Kerala,Kozhikode,673029,0,2
18-12-2025,Kerala,Kozhikode,673032,0,2
18-12-2025,Kerala,Kozhikode,673105,0,11
18-12-2025,Kerala,Kozhikode,673304,3,1
18-12-2025,Kerala,Kozhikode,673305,3,1
18-12-2025,Kerala,Kozhikode,673309,0,6
18-12-2025,Kerala,Kozhikode,673315,1,10
18-12-2025,Kerala,Kozhikode,673501,2,3
18-12-2025,Kerala,Kozhikode,673506,6,13
18-12-2025,Kerala,Kozhikode,673507,10,13
18-12-2025,Kerala,Kozhikode,673527,1,8
18-12-2025,Kerala,Kozhikode,673542,4,17
18-12-2025,Kerala,Kozhikode,673585,8,9
18-12-2025,Kerala,Kozhikode,673602,13,17
18-12-2025,Kerala,Kozhikode,673603,4,6
18-12-2025,Kerala,Kozhikode,673616,5,7
24-12-2025,Kerala,Kozhikode,673005,6,6
24-12-2025,Kerala,Kozhikode,673008,18,14
24-12-2025,Kerala,Kozhikode,673014,7,2
24-12-2025,Kerala,Kozhikode,673501,0,2
24-12-2025,Kerala,Kozhikode,673502,5,8
24-12-2025,Kerala,Kozhikode,673517,4,3
24-12-2025,Kerala,Kozhikode,673541,11,4
24-12-2025,Kerala,Kozhikode,673571,13,23
24-12-2025,Kerala,Kozhikode,673574,11,13
24-12-2025,Kerala,Kozhikode,673586,4,8
24-12-2025,Kerala,Kozhikode,673601,8,12
24-12-2025,Kerala,Kozhikode,673603,1,3
24-12-2025,Kerala,Kozhikode,673604,0,4
24-12-2025,Kerala,Kozhikode,673633,2,5
16-12-2025,Kerala,Kozhikode,673001,1,2
16-12-2025,Kerala,Kozhikode,673008,1,5
16-12-2025,Kerala,Kozhikode,673010,2,7
16-12-2025,Kerala,Kozhikode,673012,9,3
16-12-2025,Kerala,Kozhikode,673016,4,11
16-12-2025,Kerala,Kozhikode,673101,0,3
16-12-2025,Kerala,Kozhikode,673104,2,16
16-12-2025,Kerala,Kozhikode,673304,6,6
16-12-2025,Kerala,Kozhikode,673317,4,6
16-12-2025,Kerala,Kozhikode,673502,0,6
16-12-2025,Kerala,Kozhikode,673505,2,3
16-12-2025,Kerala,Kozhikode,673508,3,16
16-12-2025,Kerala,Kozhikode,673661,10,12
17-12-2025,Kerala,Kozhikode,673004,0,2
17-12-2025,Kerala,Kozhikode,673007,4,2
17-12-2025,Kerala,Kozhikode,673009,0,1
17-12-2025,Kerala,Kozhikode,673010,5,5
17-12-2025,Kerala,Kozhikode,673015,5,7
17-12-2025,Kerala,Kozhikode,673019,8,20
17-12-2025,Kerala,Kozhikode,673028,3,3
17-12-2025,Kerala,Kozhikode,673101,1,3
17-12-2025,Kerala,Kozhikode,673105,2,6
17-12-2025,Kerala,Kozhikode,673501,4,4
17-12-2025,Kerala,Kozhikode,673503,2,8
17-12-2025,Kerala,Kozhikode,673505,1,3
17-12-2025,Kerala,Kozhikode,673513,4,2
17-12-2025,Kerala,Kozhikode,673521,2,6
17-12-2025,Kerala,Kozhikode,673525,5,13
17-12-2025,Kerala,Kozhikode,673526,0,2
17-12-2025,Kerala,Kozhikode,673574,6,6
17-12-2025,Kerala,Kozhikode,673613,3,7
15-12-2025,Kerala,Kozhikode,673001,1,2
15-12-2025,Kerala,Kozhikode,673009,1,2
15-12-2025,Kerala,Kozhikode,673014,6,5
15-12-2025,Kerala,Kozhikode,673027,4,4
15-12-2025,Kerala,Kozhikode,673303,0,8
15-12-2025,Kerala,Kozhikode,673306,0,5
15-12-2025,Kerala,Kozhikode,673307,2,6
15-12-2025,Kerala,Kozhikode,673507,4,32
15-12-2025,Kerala,Kozhikode,673525,14,13
15-12-2025,Kerala,Kozhikode,673528,1,5
15-12-2025,Kerala,Kozhikode,673529,2,5
15-12-2025,Kerala,Kozhikode,673541,3,6
15-12-2025,Kerala,Kozhikode,673542,6,17
15-12-2025,Kerala,Kozhikode,673572,26,24
15-12-2025,Kerala,Kozhikode,673585,11,12
15-12-2025,Kerala,Kozhikode,673614,4,17
20-12-2025,Kerala,Kozhikode,673002,0,2
20-12-2025,Kerala,Kozhikode,673021,5,3
20-12-2025,Kerala,Kozhikode,673102,3,1
20-12-2025,Kerala,Kozhikode,673103,2,0
20-12-2025,Kerala,Kozhikode,673302,6,2
20-12-2025,Kerala,Kozhikode,673305,2,2
20-12-2025,Kerala,Kozhikode,673509,9,4
20-12-2025,Kerala,Kozhikode,673521,2,5
20-12-2025,Kerala,Kozhikode,673524,9,13
20-12-2025,Kerala,Kozhikode,673525,15,7
20-12-2025,Kerala,Kozhikode,673529,8,7
20-12-2025,Kerala,Kozhikode,673541,6,3
20-12-2025,Kerala,Kozhikode,673572,25,18
20-12-2025,Kerala,Kozhikode,673573,13,6
20-12-2025,Kerala,Kozhikode,673586,5,8
20-12-2025,Kerala,Kozhikode,673632,11,2
20-12-2025,Kerala,Kozhikode,673661,8,6
22-12-2025,Kerala,Kozhikode,673003,12,13
22-12-2025,Kerala,Kozhikode,673004,2,0
22-12-2025,Kerala,Kozhikode,673006,1,4
22-12-2025,Kerala,Kozhikode,673008,6,14
22-12-2025,Kerala,Kozhikode,673010,2,4
22-12-2025,Kerala,Kozhikode,673015,1,5
22-12-2025,Kerala,Kozhikode,673101,1,1
22-12-2025,Kerala,Kozhikode,673302,1,1
22-12-2025,Kerala,Kozhikode,673303,2,7
22-12-2025,Kerala,Kozhikode,673317,3,8
22-12-2025,Kerala,Kozhikode,673503,0,5
22-12-2025,Kerala,Kozhikode,673509,1,1
22-12-2025,Kerala,Kozhikode,673525,12,13
22-12-2025,Kerala,Kozhikode,673585,5,13
22-12-2025,Kerala,Kozhikode,673603,3,3
22-12-2025,Kerala,Kozhikode,673604,6,4
22-12-2025,Kerala,Kozhikode,673632,1,6
22-12-2025,Kerala,Kozhikode,673655,3,7
19-12-2025,Kerala,Kozhikode,673003,5,8
19-12-2025,Kerala,Kozhikode,673005,0,4
19-12-2025,Kerala,Kozhikode,673010,6,3
19-12-2025,Kerala,Kozhikode,673011,1,2
19-12-2025,Kerala,Kozhikode,673014,2,3
19-12-2025,Kerala,Kozhikode,673015,5,6
19-12-2025,Kerala,Kozhikode,673101,0,4
19-12-2025,Kerala,Kozhikode,673104,4,10
19-12-2025,Kerala,Kozhikode,673303,3,6
19-12-2025,Kerala,Kozhikode,673304,4,1
19-12-2025,Kerala,Kozhikode,673517,4,1
19-12-2025,Kerala,Kozhikode,673521,6,5
19-12-2025,Kerala,Kozhikode,673525,4,9
19-12-2025,Kerala,Kozhikode,673528,4,9
19-12-2025,Kerala,Kozhikode,673541,3,8
19-12-2025,Kerala,Kozhikode,673572,11,17
19-12-2025,Kerala,Kozhikode,673602,6,12
19-12-2025,Kerala,Kozhikode,673613,3,8
19-12-2025,Kerala,Kozhikode,673632,0,4
23-12-2025,Kerala,Kozhikode,673003,8,12
23-12-2025,Kerala,Kozhikode,673005,8,1
23-12-2025,Kerala,Kozhikode,673032,1,0
23-12-2025,Kerala,Kozhikode,673303,7,8
23-12-2025,Kerala,Kozhikode,673317,4,9
23-12-2025,Kerala,Kozhikode,673505,1,2
23-12-2025,Kerala,Kozhikode,673509,2,3
23-12-2025,Kerala,Kozhikode,673527,1,14
23-12-2025,Kerala,Kozhikode,673571,5,20
23-12-2025,Kerala,Kozhikode,673580,2,8
23-12-2025,Kerala,Kozhikode,673655,1,11
25-12-2025,Kerala,Kozhikode,673001,1,1
25-12-2025,Kerala,Kozhikode,673002,0,1
25-12-2025,Kerala,Kozhikode,673009,0,1
25-12-2025,Kerala,Kozhikode,673016,0,1
25-12-2025,Kerala,Kozhikode,673103,3,5
25-12-2025,Kerala,Kozhikode,673309,0,1
25-12-2025,Kerala,Kozhikode,673506,1,4
25-12-2025,Kerala,Kozhikode,673509,0,4
25-12-2025,Kerala,Kozhikode,673522,0,1
25-12-2025,Kerala,Kozhikode,673601,2,1
25-12-2025,Kerala,Kozhikode,673611,0,7
25-12-2025,Kerala,Kozhikode,673632,0,2
25-12-2025,Kerala,Kozhikode,673633,0,2
26-12-2025,Kerala,Kozhikode,673010,5,5
26-12-2025,Kerala,Kozhikode,673011,1,2
26-12-2025,Kerala,Kozhikode,673015,1,2
26-12-2025,Kerala,Kozhikode,673018,1,2
26-12-2025,Kerala,Kozhikode,673105,3,10
26-12-2025,Kerala,Kozhikode,673508,13,8
26-12-2025,Kerala,Kozhikode,673509,6,5
26-12-2025,Kerala,Kozhikode,673527,0,7
26-12-2025,Kerala,Kozhikode,673571,10,25
26-12-2025,Kerala,Kozhikode,673613,5,7
26-12-2025,Kerala,Kozhikode,673620,13,19
26-12-2025,Kerala,Kozhikode,673632,7,3
26-12-2025,Kerala,Kozhikode,673655,1,9
01-03-2025,Kerala,Kozhikode,673529,60,76
01-03-2025,Kerala,Kozhikode,673655,54,63
01-03-2025,Kerala,Kozhikode,673006,14,27
01-03-2025,Kerala,Kozhikode,673017,27,53
01-03-2025,Kerala,Kozhikode,673021,33,28
01-03-2025,Kerala,Kozhikode,673317,50,83
01-03-2025,Kerala,Kozhikode,673101,12,16
01-03-2025,Kerala,Kozhikode,673029,20,26
01-03-2025,Kerala,Kozhikode,673509,57,60
01-03-2025,Kerala,Kozhikode,673504,49,60
01-03-2025,Kerala,Kozhikode,673028,57,73
01-03-2025,Kerala,Kozhikode,673528,44,61
01-03-2025,Kerala,Kozhikode,673612,89,104
01-03-2025,Kerala,Kozhikode,673571,143,228
01-03-2025,Kerala,Kozhikode,673601,73,108
01-03-2025,Kerala,Kozhikode,673503,17,91
01-03-2025,Kerala,Kozhikode,673308,32,45
01-03-2025,Kerala,Kozhikode,673315,53,122
01-03-2025,Kerala,Kozhikode,673585,86,109
01-04-2025,Kerala,Kozhikode,673572,265,333
01-04-2025,Kerala,Kozhikode,673306,51,60
01-04-2025,Kerala,Kozhikode,673021,34,34
01-04-2025,Kerala,Kozhikode,673509,73,63
01-04-2025,Kerala,Kozhikode,673303,98,84
01-04-2025,Kerala,Kozhikode,673501,34,33
01-04-2025,Kerala,Kozhikode,673586,111,166
01-04-2025,Kerala,Kozhikode,673105,70,86
01-05-2025,Kerala,Kozhikode,673308,78,64
01-05-2025,Kerala,Kozhikode,673019,269,243
01-05-2025,Kerala,Kozhikode,673541,100,105
01-05-2025,Kerala,Kozhikode,673527,67,49
01-05-2025,Kerala,Kozhikode,673523,123,73
01-03-2025,Kerala,Kozhikode,673001,24,36
01-03-2025,Kerala,Kozhikode,673541,80,86
01-03-2025,Kerala,Kozhikode,673525,104,172
01-04-2025,Kerala,Kozhikode,673018,22,27
01-04-2025,Kerala,Kozhikode,673506,104,142
01-04-2025,Kerala,Kozhikode,673522,84,63
01-04-2025,Kerala,Kozhikode,673508,116,126
01-04-2025,Kerala,Kozhikode,673309,40,35
01-04-2025,Kerala,Kozhikode,673604,37,66
01-04-2025,Kerala,Kozhikode,673001,31,52
01-04-2025,Kerala,Kozhikode,673011,20,47
01-04-2025,Kerala,Kozhikode,673574,112,97
01-04-2025,Kerala,Kozhikode,673632,49,55
01-04-2025,Kerala,Kozhikode,673582,103,82
01-04-2025,Kerala,Kozhikode,673315,86,121
01-04-2025,Kerala,Kozhikode,673571,176,219
01-04-2025,Kerala,Kozhikode,673016,61,68
01-05-2025,Kerala,Kozhikode,673503,80,89
01-05-2025,Kerala,Kozhikode,673029,44,36
01-04-2025,Kerala,Kozhikode,673009,15,22
01-04-2025,Kerala,Kozhikode,673015,71,101
01-05-2025,Kerala,Kozhikode,673303,175,100
01-05-2025,Kerala,Kozhikode,673012,107,85
01-05-2025,Kerala,Kozhikode,673632,91,48
01-05-2025,Kerala,Kozhikode,673631,264,255
01-05-2025,Kerala,Kozhikode,673010,133,100
01-06-2025,Kerala,Kozhikode,673105,75,194
01-06-2025,Kerala,Kozhikode,673323,15,25
01-06-2025,Kerala,Kozhikode,673527,41,56
01-06-2025,Kerala,Kozhikode,673014,66,84
01-06-2025,Kerala,Kozhikode,673542,152,278
01-06-2025,Kerala,Kozhikode,673101,14,40
01-06-2025,Kerala,Kozhikode,673655,58,95
01-06-2025,Kerala,Kozhikode,673582,129,144
01-06-2025,Kerala,Kozhikode,673541,87,121
01-06-2025,Kerala,Kozhikode,673526,18,33
01-06-2025,Kerala,Kozhikode,673502,37,73
01-06-2025,Kerala,Kozhikode,673616,83,106
01-06-2025,Kerala,Kozhikode,673603,82,117
01-05-2025,Kerala,Kozhikode,673582,186,109
01-05-2025,Kerala,Kozhikode,673027,109,141
01-05-2025,Kerala,Kozhikode,673103,68,66
01-05-2025,Kerala,Kozhikode,673101,15,22
01-06-2025,Kerala,Kozhikode,673011,72,57
01-06-2025,Kerala,Kozhikode,673620,177,176
01-06-2025,Kerala,Kozhikode,673010,89,144
01-06-2025,Kerala,Kozhikode,673028,85,96
01-06-2025,Kerala,Kozhikode,673586,142,213
01-06-2025,Kerala,Kozhikode,673015,108,134
19-10-2025,Kerala,Kozhikode,673005,4,4
19-10-2025,Kerala,Kozhikode,673010,7,6
19-10-2025,Kerala,Kozhikode,673011,1,0
19-10-2025,Kerala,Kozhikode,673015,1,11
19-10-2025,Kerala,Kozhikode,673028,5,4
19-10-2025,Kerala,Kozhikode,673101,3,4
19-10-2025,Kerala,Kozhikode,673103,2,7
19-10-2025,Kerala,Kozhikode,673105,7,4
19-10-2025,Kerala,Kozhikode,673308,4,6
19-10-2025,Kerala,Kozhikode,673328,2,5
19-10-2025,Kerala,Kozhikode,673509,5,3
19-10-2025,Kerala,Kozhikode,673517,4,6
19-10-2025,Kerala,Kozhikode,673524,7,14
19-10-2025,Kerala,Kozhikode,673527,4,7
19-10-2025,Kerala,Kozhikode,673572,19,16
19-10-2025,Kerala,Kozhikode,673580,2,1
19-10-2025,Kerala,Kozhikode,673582,6,6
19-10-2025,Kerala,Kozhikode,673612,8,40
19-10-2025,Kerala,Kozhikode,673631,11,18
26-10-2025,Kerala,Kozhikode,673004,4,1
26-10-2025,Kerala,Kozhikode,673028,4,6
26-10-2025,Kerala,Kozhikode,673103,3,8
26-10-2025,Kerala,Kozhikode,673306,0,7
26-10-2025,Kerala,Kozhikode,673317,2,6
26-10-2025,Kerala,Kozhikode,673509,3,3
26-10-2025,Kerala,Kozhikode,673513,2,9
26-10-2025,Kerala,Kozhikode,673527,0,14
26-10-2025,Kerala,Kozhikode,673601,7,8
26-10-2025,Kerala,Kozhikode,673602,11,20
02-11-2025,Kerala,Kozhikode,673018,0,1
02-11-2025,Kerala,Kozhikode,673021,2,0
02-11-2025,Kerala,Kozhikode,673102,4,2
02-11-2025,Kerala,Kozhikode,673309,6,1
02-11-2025,Kerala,Kozhikode,673506,11,9
02-11-2025,Kerala,Kozhikode,673509,5,4
02-11-2025,Kerala,Kozhikode,673542,6,11
02-11-2025,Kerala,Kozhikode,673573,4,6
02-11-2025,Kerala,Kozhikode,673580,0,3
02-11-2025,Kerala,Kozhikode,673601,5,8
02-11-2025,Kerala,Kozhikode,673613,7,0
09-11-2025,Kerala,Kozhikode,673007,1,2
09-11-2025,Kerala,Kozhikode,673008,1,4
09-11-2025,Kerala,Kozhikode,673021,2,0
09-11-2025,Kerala,Kozhikode,673028,1,3
09-11-2025,Kerala,Kozhikode,673103,1,1
09-11-2025,Kerala,Kozhikode,673303,2,1
09-11-2025,Kerala,Kozhikode,673308,1,1
09-11-2025,Kerala,Kozhikode,673328,0,1
09-11-2025,Kerala,Kozhikode,673508,2,1
09-11-2025,Kerala,Kozhikode,673521,1,0
09-11-2025,Kerala,Kozhikode,673523,0,3
09-11-2025,Kerala,Kozhikode,673526,1,2
09-11-2025,Kerala,Kozhikode,673527,0,2
09-11-2025,Kerala,Kozhikode,673542,1,3
09-11-2025,Kerala,Kozhikode,673574,1,2
09-11-2025,Kerala,Kozhikode,673582,0,3
09-11-2025,Kerala,Kozhikode,673586,3,6
09-11-2025,Kerala,Kozhikode,673612,1,4
09-11-2025,Kerala,Kozhikode,673615,1,0
09-11-2025,Kerala,Kozhikode,673661,2,4
16-11-2025,Kerala,Kozhikode,673017,10,5
16-11-2025,Kerala,Kozhikode,673020,0,1
16-11-2025,Kerala,Kozhikode,673021,3,1
16-11-2025,Kerala,Kozhikode,673028,11,2
16-11-2025,Kerala,Kozhikode,673103,4,4
16-11-2025,Kerala,Kozhikode,673105,3,5
16-11-2025,Kerala,Kozhikode,673302,1,0
16-11-2025,Kerala,Kozhikode,673309,2,2
16-11-2025,Kerala,Kozhikode,673502,1,0
16-11-2025,Kerala,Kozhikode,673509,4,1
16-11-2025,Kerala,Kozhikode,673521,5,3
16-11-2025,Kerala,Kozhikode,673528,5,1
16-11-2025,Kerala,Kozhikode,673529,6,2
16-11-2025,Kerala,Kozhikode,673541,1,6
16-11-2025,Kerala,Kozhikode,673573,6,6
14-12-2025,Kerala,Kozhikode,673016,5,0
14-12-2025,Kerala,Kozhikode,673105,2,0
14-12-2025,Kerala,Kozhikode,673303,2,1
14-12-2025,Kerala,Kozhikode,673307,2,2
14-12-2025,Kerala,Kozhikode,673317,1,2
14-12-2025,Kerala,Kozhikode,673504,1,0
14-12-2025,Kerala,Kozhikode,673521,1,0
14-12-2025,Kerala,Kozhikode,673524,4,0
14-12-2025,Kerala,Kozhikode,673574,4,1
14-12-2025,Kerala,Kozhikode,673580,1,0
25-12-2025,Kerala,Kozhikode,673007,0,2
25-12-2025,Kerala,Kozhikode,673305,0,3
25-12-2025,Kerala,Kozhikode,673501,0,2
24-12-2025,Kerala,Kozhikode,673639,0,1
18-12-2025,Kerala,Kozhikode,673020,0,1
02-12-2025,Kerala,Kozhikode,673328,1,0
07-12-2025,Kerala,Kozhikode,673003,4,1
07-12-2025,Kerala,Kozhikode,673004,1,1
07-12-2025,Kerala,Kozhikode,673012,1,3
07-12-2025,Kerala,Kozhikode,673103,1,4
07-12-2025,Kerala,Kozhikode,673106,0,6
07-12-2025,Kerala,Kozhikode,673307,3,5
07-12-2025,Kerala,Kozhikode,673309,3,2
07-12-2025,Kerala,Kozhikode,673315,6,3
07-12-2025,Kerala,Kozhikode,673323,0,1
07-12-2025,Kerala,Kozhikode,673502,0,3
07-12-2025,Kerala,Kozhikode,673542,7,8
07-12-2025,Kerala,Kozhikode,673574,3,3
07-12-2025,Kerala,Kozhikode,673601,5,2
07-12-2025,Kerala,Kozhikode,673602,6,9
11-12-2025,Kerala,Kozhikode,673017,3,1
11-12-2025,Kerala,Kozhikode,673027,1,1
11-12-2025,Kerala,Kozhikode,673304,0,2
11-12-2025,Kerala,Kozhikode,673513,0,2
11-12-2025,Kerala,Kozhikode,673526,0,1
11-12-2025,Kerala,Kozhikode,673527,2,0
11-12-2025,Kerala,Kozhikode,673571,8,6
11-12-2025,Kerala,Kozhikode,673601,8,0
11-12-2025,Kerala,Kozhikode,673661,2,1
25-12-2025,Kerala,Kozhikode,673004,2,2
25-12-2025,Kerala,Kozhikode,673014,8,4
25-12-2025,Kerala,Kozhikode,673101,1,0
25-12-2025,Kerala,Kozhikode,673308,7,2
25-12-2025,Kerala,Kozhikode,673323,0,2
25-12-2025,Kerala,Kozhikode,673503,5,3
25-12-2025,Kerala,Kozhikode,673521,6,5
25-12-2025,Kerala,Kozhikode,673528,5,10
25-12-2025,Kerala,Kozhikode,673603,4,4
27-12-2025,Kerala,Kozhikode,673015,3,3
27-12-2025,Kerala,Kozhikode,673016,2,7
27-12-2025,Kerala,Kozhikode,673021,1,1
27-12-2025,Kerala,Kozhikode,673032,3,0
27-12-2025,Kerala,Kozhikode,673101,2,3
27-12-2025,Kerala,Kozhikode,673102,5,4
27-12-2025,Kerala,Kozhikode,673104,8,17
27-12-2025,Kerala,Kozhikode,673307,10,8
27-12-2025,Kerala,Kozhikode,673505,3,7
27-12-2025,Kerala,Kozhikode,673508,13,8
27-12-2025,Kerala,Kozhikode,673523,2,9
27-12-2025,Kerala,Kozhikode,673527,2,6
27-12-2025,Kerala,Kozhikode,673585,6,20
27-12-2025,Kerala,Kozhikode,673586,14,16
27-12-2025,Kerala,Kozhikode,673602,15,23
27-12-2025,Kerala,Kozhikode,673612,19,62
28-12-2025,Kerala,Kozhikode,673008,4,7
28-12-2025,Kerala,Kozhikode,673011,0,1
28-12-2025,Kerala,Kozhikode,673014,3,0
28-12-2025,Kerala,Kozhikode,673020,0,1
28-12-2025,Kerala,Kozhikode,673028,2,0
28-12-2025,Kerala,Kozhikode,673103,0,3
28-12-2025,Kerala,Kozhikode,673105,2,0
28-12-2025,Kerala,Kozhikode,673306,1,7
28-12-2025,Kerala,Kozhikode,673524,1,6
28-12-2025,Kerala,Kozhikode,673529,2,0
28-12-2025,Kerala,Kozhikode,673574,1,1
28-12-2025,Kerala,Kozhikode,673616,1,2
28-12-2025,Kerala,Kozhikode,673632,0,1
01-01-2026,Kerala,Kozhikode,673004,0,5
01-01-2026,Kerala,Kozhikode,673005,6,6
01-01-2026,Kerala,Kozhikode,673006,6,1
01-01-2026,Kerala,Kozhikode,673011,2,4
01-01-2026,Kerala,Kozhikode,673015,5,13
01-01-2026,Kerala,Kozhikode,673020,0,2
01-01-2026,Kerala,Kozhikode,673101,5,2
01-01-2026,Kerala,Kozhikode,673102,7,6
01-01-2026,Kerala,Kozhikode,673306,8,6
01-01-2026,Kerala,Kozhikode,673328,3,2
01-01-2026,Kerala,Kozhikode,673502,5,6
01-01-2026,Kerala,Kozhikode,673503,8,7
01-01-2026,Kerala,Kozhikode,673505,8,4
01-01-2026,Kerala,Kozhikode,673508,14,16
01-01-2026,Kerala,Kozhikode,673521,7,7
01-01-2026,Kerala,Kozhikode,673522,17,6
01-01-2026,Kerala,Kozhikode,673525,14,18
01-01-2026,Kerala,Kozhikode,673529,10,7
01-01-2026,Kerala,Kozhikode,673580,4,9
01-01-2026,Kerala,Kozhikode,673582,17,7
01-01-2026,Kerala,Kozhikode,673604,9,12
01-01-2026,Kerala,Kozhikode,673614,16,21
01-01-2026,Kerala,Kozhikode,673616,11,9
01-01-2026,Kerala,Kozhikode,673633,8,11
29-12-2025,Kerala,Kozhikode,673006,0,2
29-12-2025,Kerala,Kozhikode,673017,1,1
29-12-2025,Kerala,Kozhikode,673105,4,4
29-12-2025,Kerala,Kozhikode,673309,5,3
29-12-2025,Kerala,Kozhikode,673503,0,2
29-12-2025,Kerala,Kozhikode,673505,2,2
29-12-2025,Kerala,Kozhikode,673507,8,16
29-12-2025,Kerala,Kozhikode,673611,9,13
29-12-2025,Kerala,Kozhikode,673632,5,2
21-12-2025,Kerala,Kozhikode,673007,2,2
21-12-2025,Kerala,Kozhikode,673027,0,1
12-12-2025,Kerala,Kozhikode,673615,0,2
03-01-2026,Kerala,Kozhikode,673008,5,1
03-01-2026,Kerala,Kozhikode,673009,1,0
03-01-2026,Kerala,Kozhikode,673014,1,1
03-01-2026,Kerala,Kozhikode,673020,2,0
03-01-2026,Kerala,Kozhikode,673021,1,1
03-01-2026,Kerala,Kozhikode,673101,2,0
03-01-2026,Kerala,Kozhikode,673105,2,2
03-01-2026,Kerala,Kozhikode,673106,0,1
03-01-2026,Kerala,Kozhikode,673303,1,0
03-01-2026,Kerala,Kozhikode,673306,0,1
03-01-2026,Kerala,Kozhikode,673317,0,1
03-01-2026,Kerala,Kozhikode,673517,2,1
03-01-2026,Kerala,Kozhikode,673521,1,0
03-01-2026,Kerala,Kozhikode,673573,3,1
03-01-2026,Kerala,Kozhikode,673582,2,1
03-01-2026,Kerala,Kozhikode,673585,1,1
